img_name,img_class,img_bbox,seg_class,seg_obj,bbox_label
2009_004301,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[['333', '219', '304', '74'], ['337', '53', '375', '227'], ['254', '129', '269', '150'], ['483', '255', '375', '119']]",1.0,1.0,"['person', 'person', 'tvmonitor', 'sofa']"
2011_000637,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[['500', '1', '374', '40'], ['349', '302', '80', '1'], ['253', '196', '104', '1'], ['277', '241', '101', '1'], ['193', '156', '104', '1'], ['164', '116', '95', '1'], ['48', '1', '58', '17'], ['500', '455', '45', '7']]",1.0,1.0,"['motorbike', 'person', 'person', 'person', 'person', 'person', 'motorbike', 'motorbike']"
2010_003651,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['314', '28', '458', '21']]",1.0,1.0,['pottedplant']
2008_004838,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[['131', '1', '341', '375']]",1.0,1.0,['motorbike']
2011_001597,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['301', '1', '500', '23']]",1.0,1.0,['cat']
2010_004529,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['441', '47', '259', '50']]",1.0,1.0,['bottle']
2010_004556,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['448', '297', '211', '82']]",1.0,1.0,['bird']
2007_005759,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[['348', '180', '461', '245'], ['217', '180', '305', '239'], ['130', '183', '206', '232'], ['51', '184', '113', '234'], ['160', '153', '184', '192'], ['187', '155', '213', '214'], ['129', '157', '150', '196']]",1.0,1.0,"['motorbike', 'motorbike', 'motorbike', 'motorbike', 'person', 'person', 'person']"
2009_001640,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['261', '122', '500', '1']]",1.0,1.0,['bottle']
2009_002888,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['213', '2', '248', '142'], ['305', '89', '211', '96'], ['498', '183', '186', '52']]",1.0,1.0,"['aeroplane', 'aeroplane', 'aeroplane']"
2008_007219,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['57', '1', '101', '31'], ['94', '77', '183', '226'], ['122', '1', '500', '375']]",1.0,1.0,"['bottle', 'bottle', 'person']"
2007_002914,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[['2', '266', '397', '375'], ['287', '13', '500', '374']]",1.0,1.0,"['diningtable', 'person']"
2009_005287,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[['496', '9', '294', '124']]",1.0,1.0,['train']
2007_006151,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['106', '173', '321', '377'], ['53', '170', '140', '363'], ['215', '171', '262', '340'], ['276', '174', '334', '332'], ['1', '192', '207', '337']]",1.0,1.0,"['horse', 'person', 'person', 'person', 'car']"
2010_004683,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['395', '174', '243', '66'], ['189', '71', '271', '159'], ['83', '2', '255', '150'], ['257', '237', '109', '79'], ['240', '116', '174', '9']]",1.0,1.0,"['dog', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant']"
2007_006317,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[['1', '2', '500', '301'], ['239', '209', '478', '375'], ['249', '67', '396', '368']]",1.0,1.0,"['bus', 'bicycle', 'person']"
2009_003088,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['305', '133', '324', '105']]",1.0,1.0,['bird']
2008_003858,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['5', '99', '500', '283']]",1.0,1.0,['boat']
2010_000318,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '336', '249', '64'], ['142', '1', '245', '99']]",1.0,1.0,"['tvmonitor', 'tvmonitor']"
2010_001000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '41', '334', '3']]",1.0,1.0,['cow']
2008_005525,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['206', '44', '330', '375']]",1.0,1.0,['horse']
2010_004369,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '1', '375', '1']]",1.0,1.0,['cat']
2011_000934,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['341', '5', '500', '53'], ['176', '1', '500', '423']]",1.0,1.0,"['pottedplant', 'person']"
2009_001536,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['397', '61', '261', '55']]",1.0,1.0,['car']
2011_000789,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['374', '1', '500', '1']]",1.0,1.0,['cat']
2011_002327,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '1', '260', '26'], ['266', '246', '333', '319'], ['194', '178', '279', '262'], ['183', '162', '281', '260']]",1.0,1.0,"['aeroplane', 'person', 'person', 'person']"
2010_005284,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[['411', '87', '268', '25'], ['464', '423', '203', '163'], ['260', '207', '160', '114'], ['480', '456', '220', '156'], ['496', '473', '217', '151'], ['499', '484', '218', '150'], ['81', '59', '203', '142'], ['61', '40', '205', '143'], ['38', '14', '209', '146'], ['25', '4', '202', '142']]",1.0,1.0,"['bus', 'car', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
2010_005508,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['440', '2', '375', '6']]",1.0,1.0,['cat']
2010_000075,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['432', '55', '500', '41']]",1.0,1.0,['bird']
2010_003325,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]","[['500', '164', '344', '1'], ['500', '90', '375', '301'], ['477', '214', '317', '41']]",1.0,1.0,"['chair', 'diningtable', 'person']"
2011_000843,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['331', '258', '297', '239'], ['371', '9', '375', '98'], ['387', '22', '375', '1'], ['440', '113', '375', '135']]",1.0,1.0,"['bottle', 'chair', 'person', 'person']"
2008_000271,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['266', '104', '500', '375']]",1.0,1.0,['person']
2011_003256,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['398', '246', '218', '130'], ['287', '5', '265', '124'], ['414', '5', '307', '75']]",1.0,1.0,"['dog', 'dog', 'sofa']"
2010_005223,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['450', '288', '267', '132'], ['295', '187', '269', '143'], ['204', '61', '267', '138'], ['97', '27', '260', '147']]",1.0,1.0,"['cow', 'cow', 'cow', 'cow']"
2007_002403,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[['316', '114', '334', '160'], ['373', '182', '407', '226'], ['283', '30', '394', '174']]",1.0,1.0,"['person', 'bird', 'boat']"
2008_006289,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[['313', '176', '369', '246'], ['348', '166', '380', '226'], ['1', '1', '363', '307']]",1.0,1.0,"['person', 'person', 'boat']"
2011_001166,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[['500', '129', '332', '1']]",1.0,1.0,['train']
2007_002896,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['124', '71', '253', '500']]",1.0,1.0,['bird']
2009_003613,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['228', '60', '360', '289']]",1.0,1.0,['sofa']
2011_000577,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['249', '92', '260', '141'], ['351', '282', '260', '171'], ['320', '108', '194', '85']]",1.0,1.0,"['dog', 'person', 'person']"
2008_004552,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['1', '1', '375', '160']]",1.0,1.0,['car']
2007_002488,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[['110', '75', '281', '443'], ['11', '226', '375', '500']]",1.0,1.0,"['person', 'motorbike']"
2007_006661,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['75', '147', '134', '220'], ['191', '147', '213', '188'], ['77', '96', '132', '210'], ['144', '111', '175', '188'], ['182', '123', '215', '186'], ['146', '145', '171', '186'], ['259', '139', '270', '171'], ['244', '139', '259', '170'], ['213', '135', '227', '154'], ['290', '147', '302', '167'], ['276', '144', '288', '167'], ['300', '146', '311', '170']]",1.0,1.0,"['bicycle', 'bicycle', 'person', 'person', 'person', 'bicycle', 'person', 'person', 'person', 'person', 'person', 'person']"
2010_005160,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[['350', '253', '242', '162'], ['306', '98', '334', '147'], ['496', '322', '343', '141'], ['115', '45', '273', '111'], ['212', '1', '90', '1']]",1.0,1.0,"['sheep', 'motorbike', 'motorbike', 'motorbike', 'bus']"
2007_005696,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['4', '101', '325', '436']]",1.0,1.0,['dog']
2008_007828,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]","[['45', '14', '198', '376'], ['185', '192', '233', '248'], ['434', '187', '500', '296'], ['196', '247', '316', '377']]",1.0,1.0,"['person', 'tvmonitor', 'tvmonitor', 'chair']"
2011_002662,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['461', '422', '283', '257'], ['290', '245', '276', '250'], ['104', '68', '276', '250'], ['95', '75', '279', '263'], ['250', '233', '276', '265']]",1.0,1.0,"['sheep', 'sheep', 'sheep', 'sheep', 'sheep']"
2007_006444,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['134', '146', '271', '364'], ['411', '3', '500', '229']]",1.0,1.0,"['dog', 'person']"
2009_001205,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['381', '118', '296', '32']]",1.0,1.0,['cat']
2010_001590,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['481', '17', '292', '18']]",1.0,1.0,['cat']
2011_001015,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[['497', '68', '328', '174'], ['31', '2', '297', '253']]",1.0,1.0,"['bus', 'person']"
2011_001412,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[['219', '114', '118', '33'], ['182', '1', '220', '107'], ['225', '125', '258', '113'], ['402', '308', '248', '128'], ['442', '330', '293', '102'], ['500', '413', '276', '107'], ['500', '223', '297', '104']]",1.0,1.0,"['pottedplant', 'sofa', 'chair', 'chair', 'chair', 'chair', 'diningtable']"
2010_000422,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['312', '5', '479', '55']]",1.0,1.0,['dog']
2011_000116,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['219', '121', '189', '152']]",1.0,1.0,['aeroplane']
2007_009521,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[['1', '245', '158', '375'], ['472', '189', '500', '267'], ['399', '250', '460', '304'], ['412', '305', '500', '375'], ['415', '272', '500', '375']]",1.0,1.0,"['sofa', 'tvmonitor', 'chair', 'chair', 'diningtable']"
2007_007783,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[['1', '2', '489', '375'], ['466', '92', '500', '226'], ['470', '206', '496', '279'], ['295', '1', '353', '103'], ['211', '1', '297', '115']]",1.0,1.0,"['motorbike', 'person', 'bottle', 'person', 'person']"
2011_001175,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['232', '208', '171', '146'], ['382', '360', '210', '176'], ['225', '56', '375', '215'], ['398', '329', '296', '210'], ['340', '288', '251', '185'], ['302', '252', '240', '182'], ['241', '202', '218', '173']]",1.0,1.0,"['pottedplant', 'pottedplant', 'sofa', 'chair', 'chair', 'chair', 'chair']"
2007_006046,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['189', '104', '243', '206'], ['261', '126', '306', '204'], ['481', '183', '500', '211']]",1.0,1.0,"['boat', 'boat', 'boat']"
2011_002559,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['373', '32', '375', '1']]",1.0,1.0,['bottle']
2007_003137,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[['1', '45', '406', '310']]",1.0,1.0,['bus']
2011_002561,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '1', '333', '14'], ['449', '71', '333', '40'], ['323', '1', '333', '63']]",1.0,1.0,"['sofa', 'person', 'person']"
2008_003270,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['1', '37', '492', '361']]",1.0,1.0,['bicycle']
2009_001544,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['500', '73', '322', '194']]",1.0,1.0,['boat']
2008_004659,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['142', '1', '317', '500']]",1.0,1.0,['bottle']
2009_000318,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['294', '199', '225', '124'], ['109', '1', '165', '1']]",1.0,1.0,"['bird', 'bird']"
2011_002644,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[['223', '154', '221', '150'], ['470', '85', '375', '266'], ['500', '457', '375', '240'], ['455', '410', '256', '198'], ['368', '334', '252', '196'], ['411', '365', '258', '200']]",1.0,1.0,"['tvmonitor', 'sofa', 'sofa', 'chair', 'chair', 'chair']"
2007_005210,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['74', '55', '205', '188']]",1.0,1.0,['tvmonitor']
2009_000387,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['487', '51', '273', '128']]",1.0,1.0,['aeroplane']
2008_000234,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['81', '70', '318', '375'], ['210', '127', '436', '375'], ['374', '3', '500', '375']]",1.0,1.0,"['person', 'person', 'person']"
2007_009082,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['1', '96', '291', '345']]",1.0,1.0,['cow']
2009_005087,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['245', '63', '278', '143'], ['214', '72', '322', '94']]",1.0,1.0,"['bicycle', 'person']"
2007_002400,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['2', '27', '305', '499']]",1.0,1.0,['bird']
2009_000919,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['223', '105', '221', '189']]",1.0,1.0,['boat']
2011_002488,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]","[['239', '218', '433', '373'], ['207', '114', '430', '164'], ['230', '142', '430', '356'], ['333', '113', '493', '380']]",1.0,1.0,"['bottle', 'person', 'chair', 'diningtable']"
2010_005755,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[['260', '143', '257', '225'], ['392', '290', '261', '229'], ['500', '1', '335', '245']]",1.0,1.0,"['chair', 'chair', 'diningtable']"
2009_002264,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['370', '179', '319', '150']]",1.0,1.0,['bird']
2008_003777,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[['140', '1', '432', '288'], ['80', '112', '142', '223'], ['65', '153', '90', '193'], ['56', '161', '63', '184'], ['48', '165', '57', '182']]",1.0,1.0,"['bus', 'bus', 'bus', 'bus', 'bus']"
2010_004288,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['188', '146', '411', '254']]",1.0,1.0,['bottle']
2008_007836,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['231', '147', '287', '215']]",1.0,1.0,['aeroplane']
2008_004345,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[['100', '18', '406', '374']]",1.0,1.0,['motorbike']
2008_001135,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['124', '147', '449', '212']]",1.0,1.0,['boat']
2010_000814,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['273', '1', '500', '62'], ['375', '210', '500', '176']]",1.0,1.0,"['bird', 'bird']"
2009_000664,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['307', '175', '373', '71'], ['183', '32', '492', '147']]",1.0,1.0,"['bird', 'bird']"
2008_007548,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['45', '139', '345', '373']]",1.0,1.0,['cat']
2008_007012,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['17', '36', '451', '333']]",1.0,1.0,['dog']
2009_000771,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['471', '237', '333', '34'], ['259', '19', '332', '98']]",1.0,1.0,"['cow', 'cow']"
2008_000533,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['233', '116', '492', '268']]",1.0,1.0,['bird']
2007_009139,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[['69', '1', '107', '98'], ['98', '1', '168', '202'], ['1', '2', '43', '199'], ['160', '4', '203', '82'], ['192', '1', '257', '69'], ['386', '2', '438', '78'], ['398', '2', '500', '375'], ['424', '27', '482', '83'], ['111', '42', '437', '374']]",1.0,1.0,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'motorbike']"
2010_005106,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '80', '281', '148'], ['22', '1', '250', '181']]",1.0,1.0,"['aeroplane', 'person']"
2011_000793,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['482', '1', '326', '1'], ['494', '409', '240', '218']]",1.0,1.0,"['aeroplane', 'aeroplane']"
2010_000666,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['384', '17', '296', '72'], ['285', '190', '165', '30']]",1.0,1.0,"['horse', 'person']"
2010_002348,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '66', '375', '2']]",1.0,1.0,['cat']
2008_003546,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['37', '65', '196', '375'], ['187', '92', '294', '296'], ['299', '60', '414', '267']]",1.0,1.0,"['person', 'person', 'person']"
2007_009649,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]","[['324', '188', '434', '336'], ['302', '128', '405', '340'], ['277', '75', '364', '212'], ['197', '138', '297', '258'], ['196', '96', '307', '335'], ['116', '86', '290', '347'], ['53', '86', '344', '375'], ['361', '72', '412', '124'], ['385', '72', '495', '283']]",1.0,1.0,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'tvmonitor', 'chair']"
2011_001064,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[['470', '61', '291', '130'], ['500', '470', '245', '164']]",1.0,1.0,"['bus', 'bus']"
2008_005716,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['64', '5', '461', '216']]",1.0,1.0,['cat']
2008_008434,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['36', '55', '333', '500']]",1.0,1.0,['pottedplant']
2010_000285,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['317', '140', '243', '110']]",1.0,1.0,['aeroplane']
2007_001717,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]","[['1', '111', '58', '169'], ['371', '160', '476', '404'], ['227', '99', '365', '404'], ['146', '207', '263', '366']]",1.0,1.0,"['tvmonitor', 'person', 'person', 'chair']"
2009_003147,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['499', '167', '203', '73'], ['293', '101', '197', '78'], ['208', '43', '191', '81'], ['162', '1', '186', '87']]",1.0,1.0,"['aeroplane', 'aeroplane', 'aeroplane', 'aeroplane']"
2007_001568,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['3', '42', '400', '372']]",1.0,1.0,['aeroplane']
2007_002234,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['110', '150', '415', '250'], ['1', '83', '136', '166']]",1.0,1.0,"['boat', 'boat']"
2010_000002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['411', '102', '400', '46']]",1.0,1.0,['sheep']
2009_004248,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['488', '116', '333', '41']]",1.0,1.0,['cat']
2008_000464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['164', '11', '406', '334']]",1.0,1.0,['cat']
2009_003523,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['448', '111', '350', '108']]",1.0,1.0,['tvmonitor']
2010_004560,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[['252', '32', '310', '46'], ['500', '198', '358', '90'], ['172', '1', '375', '85']]",1.0,1.0,"['sheep', 'sheep', 'person']"
2008_001479,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['88', '63', '425', '369']]",1.0,1.0,['dog']
2009_002425,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['97', '41', '184', '67'], ['244', '173', '183', '46'], ['417', '365', '159', '70']]",1.0,1.0,"['person', 'person', 'person']"
2007_009245,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['17', '96', '288', '330'], ['265', '150', '467', '248']]",1.0,1.0,"['cow', 'cow']"
